PTF09as   SLSN-I    0.1866     8.21  9 0.20 0.05 0.05 -16.20 0.16 0.10 -17.62 0.11 0.07 -17.96 0.31 0.28 -0.22 0.28 0.23  8.19 0.36 0.57  -8.40 0.82 0.55  0.58 1.57 0.50 
PTF11gcj  SN Ic-BL  0.148     16.57 14 0.08 0.11 0.03 -17.75 0.49 0.09 -18.92 0.36 0.07 -18.79 0.23 0.19 -0.31 0.35 0.21  8.93 0.17 0.46  -9.26 0.93 0.26  1.17 2.41 0.73 
PTF11gdz  SN II     0.01347    4.99 14 0.26 0.05 0.05 -15.88 0.49 0.25 -18.75 0.10 0.05 -20.24 0.13 0.06 -0.27 0.19 0.19  9.81 0.13 0.27 -10.10 0.52 0.18  5.66 4.98 3.88 
PTF11gls  SN II     0.03033    3.38 16 0.18 0.11 0.05 -17.91 0.39 0.11 -20.77 0.16 0.04 -22.20 0.12 0.07  0.23 0.26 0.17 10.64 0.12 0.24 -10.42 0.64 0.18  6.71 4.25 4.13 
PTF11go   SN II     0.02681   16.96 16 0.14 0.08 0.02 -18.13 0.42 0.10 -19.60 0.25 0.03 -20.02 0.18 0.08  0.13 0.19 0.05  9.68 0.07 0.61  -9.55 0.88 0.09  8.83 3.41 7.89 
PTF11gtr  SN IIn    0.0294     9.89 16 0.23 0.09 0.04 -18.97 0.41 0.12 -21.99 0.26 0.04 -23.44 0.12 0.07  0.83 0.23 0.15 11.15 0.13 0.30 -10.35 0.82 0.17  6.31 4.25 4.17 
PTF11hqs  SN II     0.035868   8.13 11 0.18 0.17 0.06 -17.73 0.70 0.12 -20.30 0.30 0.06 -21.87 0.29 0.06  0.22 0.36 0.20 10.45 0.12 0.36 -10.24 0.87 0.19  6.79 4.52 4.56 
PTF11hrq  SLSN-I    0.057     12.87 13 0.04 0.08 0.03 -16.17 0.25 0.13 -17.26 0.09 0.06 -17.64 0.17 0.09 -0.93 0.18 0.10  8.52 0.12 0.21  -9.44 0.44 0.19  6.10 3.97 4.46 
PTF11hsj  SN II     0.0284     8.50 10 0.06 0.13 0.04 -15.73 0.70 0.14 -17.31 0.49 0.08 -18.04 0.61 0.11 -1.07 0.33 0.12  8.82 0.14 0.57  -9.89 1.02 0.22  6.25 4.88 5.09 
PTF11htj  SN II     0.0173    11.80 12 0.07 0.13 0.04 -16.97 0.45 0.10 -17.89 0.13 0.04 -17.82 0.11 0.27 -0.56 0.42 0.15  8.55 0.15 0.37  -9.09 0.86 0.28  3.35 3.21 2.95 
PTF11hyg  SN Ic     0.028924  10.12 10 0.32 0.20 0.04 -19.71 0.73 0.10 -22.18 0.15 0.04 -23.91 0.13 0.09  1.70 0.41 0.16 10.93 0.12 0.44  -9.22 0.95 0.26  3.93 3.51 3.53 
PTF11iil  SN II     0.028196   4.41  9 0.16 0.06 0.03 -17.36 0.21 0.11 -19.46 0.18 0.06 -20.35 0.14 0.11 -0.08 0.19 0.11  9.81 0.15 0.25  -9.89 0.49 0.18  5.21 4.94 3.53 
PTF11ilr  SN Ib     0.03679   29.38 14 0.09 0.07 0.03 -17.53 0.78 0.28 -19.22 0.14 0.05 -19.52 0.10 0.08 -0.37 0.38 0.34  9.49 0.14 0.34  -9.91 0.92 0.24  4.00 5.24 2.93 
PTF11img  SN Ic-BL  0.158      0.73  4 0.39 0.21 0.15 -14.50 1.52 0.92 -16.50 0.27 0.16 -17.61 0.61 0.67  0.05 0.32 0.48  7.79 0.70 0.75  -7.69 0.84 1.01  0.11 1.03 0.10 
PTF11iqb  SN II     0.01245    5.13 12 0.15 0.15 0.05 -19.01 0.61 0.11 -21.68 0.36 0.05 -23.12 0.30 0.06  0.58 0.34 0.20 11.00 0.12 0.35 -10.44 0.90 0.19  7.54 4.28 5.49 
PTF11iwl  SN II     0.0537     7.72 10 0.28 0.03 0.03 -17.08 0.19 0.11 -19.35 0.08 0.04 -20.43 0.08 0.10  0.27 0.12 0.09  9.89 0.09 0.25  -9.62 0.31 0.14  7.40 4.16 5.22 
PTF11ixk  SN Ic     0.02409   15.20 17 0.24 0.05 0.03 -18.03 0.19 0.09 -20.47 0.12 0.04 -21.68 0.09 0.09  0.49 0.15 0.11 10.44 0.09 0.32  -9.95 0.56 0.13  7.91 3.81 5.65 
PTF11izq  SN Ib     0.0625     7.34 13 0.13 0.11 0.05 -16.51 0.29 0.12 -18.17 0.06 0.04 -19.18 0.35 0.15 -0.39 0.30 0.22  9.12 0.14 0.16  -9.53 0.52 0.26  4.18 5.14 2.53 
PTF11izt  SN II     0.0194     2.05  5 0.22 0.24 0.12 -12.88 1.44 0.45 -15.00 0.23 0.08 -15.81 0.29 0.36 -1.55 0.65 0.70  7.88 0.15 0.22  -9.44 0.89 0.69  3.39 4.85 2.75 
PTF11jgj  SN Ic     0.04015    6.28 12 0.41 0.15 0.22 -17.07 0.52 0.46 -20.43 0.07 0.04 -22.46 0.09 0.13  0.81 0.52 0.61 10.73 0.10 0.28  -9.92 0.90 0.56  6.54 4.58 4.92 
PTF11jgp  SN II     0.07207   14.63 14 0.13 0.18 0.07 -18.38 0.42 0.17 -20.35 0.15 0.04 -20.97 0.13 0.27  0.14 0.69 0.25 10.02 0.16 0.22  -9.87 1.03 0.31  3.72 4.50 2.65 
PTF11jx   SN II     0.03938    1.94  5 0.42 0.23 0.16 -17.42 0.85 0.44 -20.04 0.15 0.05 -21.45 0.27 0.48  1.00 0.72 0.47 10.07 0.11 0.34  -9.00 0.98 0.55  2.21 5.40 1.98 
PTF11kaa  SN Ib     0.0388    17.50  7 0.07 0.05 0.04 -16.26 0.78 0.34 -17.33 0.20 0.10 -17.30 0.32 0.23 -0.86 0.22 0.22  8.45 0.18 0.46  -9.32 0.69 0.33  3.42 4.81 2.64 
PTF11kjk  SN II     0.0644    25.33 16 0.08 0.05 0.03 -17.47 0.30 0.13 -18.62 0.14 0.04 -18.72 0.11 0.23 -0.39 0.15 0.09  9.16 0.09 0.33  -9.56 0.57 0.13  8.17 3.86 6.59 
PTF11kku  SN II     0.0771     4.80 12 0.06 0.05 0.03 -18.76 0.31 0.15 -19.88 0.16 0.04 -19.83 0.12 0.13  0.03 0.19 0.10  9.52 0.13 0.38  -9.50 0.66 0.14  3.52 5.74 2.34 
PTF11klg  SN Ic     0.026522   2.67 15 0.19 0.11 0.10 -12.42 0.67 3.11 -20.33 0.18 0.05 -22.06 0.20 0.07 -3.26 3.18 7.61 10.65 0.17 0.30 -13.89 4.11 7.72  5.51 3.79 2.96 
PTF11kpa  SN II     0.068      9.07 15 0.08 0.11 0.05 -18.61 0.61 0.29 -20.56 0.09 0.04 -21.58 0.21 0.08  0.19 0.26 0.15 10.27 0.12 0.26 -10.09 0.68 0.16  5.64 4.67 3.65 
PTF11ktr  SN II     0.112     11.93 16 0.26 0.05 0.04 -18.58 0.24 0.14 -20.93 0.07 0.04 -22.21 0.15 0.09  0.88 0.12 0.12 10.38 0.13 0.15  -9.51 0.30 0.16  3.66 5.46 2.22 
PTF11lbm  SN Ic-BL  0.0384    13.77 14 0.09 0.10 0.06 -15.67 1.11 0.40 -17.78 0.13 0.05 -18.67 0.21 0.11 -1.03 0.44 0.34  9.11 0.15 0.28 -10.19 0.89 0.26  4.88 5.39 3.46 
PTF11lmn  SN Ibc    0.0939    11.36 14 0.08 0.10 0.04 -16.64 0.38 0.18 -18.16 0.14 0.04 -18.59 0.17 0.20 -0.67 0.31 0.18  9.06 0.14 0.32  -9.74 0.80 0.23  5.22 5.24 3.93 
PTF11lnq  SN II     0.055      2.20  9 0.18 0.10 0.05 -17.52 0.21 0.10 -19.71 0.11 0.05 -21.12 0.28 0.08  0.19 0.23 0.16 10.01 0.12 0.25  -9.83 0.56 0.20  5.06 5.07 2.99 
PTF11me   SN II     0.04558   11.11 17 0.21 0.11 0.05 -17.42 1.01 0.17 -20.76 0.22 0.04 -22.39 0.13 0.06  0.13 0.23 0.21 10.81 0.09 0.29 -10.69 0.72 0.19  8.44 3.52 5.69 
PTF11mhh  SN II     0.03932   13.46 17 0.17 0.10 0.05 -16.97 0.38 0.12 -19.47 0.17 0.04 -20.69 0.14 0.08 -0.22 0.31 0.16 10.08 0.09 0.34 -10.31 0.79 0.15  8.61 3.50 6.10 
PTF11mhr  SN IIn    0.054     10.14 12 0.17 0.16 0.06 -16.89 0.56 0.14 -18.53 0.14 0.04 -19.07 0.14 0.26 -0.24 0.44 0.23  9.27 0.10 0.34  -9.51 0.89 0.26  6.26 4.61 5.41 
PTF11mlk  SN II     0.01685   38.84 15 0.29 0.13 0.05 -18.06 0.37 0.09 -20.49 0.13 0.03 -21.74 0.07 0.09  0.73 0.34 0.18 10.46 0.07 0.45  -9.72 0.92 0.22  9.56 2.92 8.13 
PTF11mmk  SN II     0.049      4.79 17 0.11 0.15 0.06 -15.98 0.55 0.14 -18.52 0.19 0.05 -19.77 0.25 0.08 -0.79 0.42 0.18  9.63 0.14 0.30 -10.44 0.98 0.18  6.24 4.43 4.27 
PTF11mnb  SN Ic     0.0603    14.76 15 0.12 0.14 0.06 -16.09 0.47 0.16 -17.75 0.22 0.06 -18.18 0.17 0.22 -0.80 0.48 0.28  8.87 0.16 0.31  -9.67 0.91 0.31  3.55 4.94 2.66 
PTF11mpg  SN IIn    0.093     10.98  9 0.14 0.04 0.03 -16.86 0.14 0.09 -18.47 0.10 0.04 -18.98 0.16 0.14 -0.37 0.17 0.12  9.20 0.14 0.31  -9.57 0.48 0.19  5.25 5.09 3.92 
PTF11mpv  SN II     0.043183   5.01 12 0.11 0.05 0.04 -16.66 0.42 0.22 -18.51 0.07 0.04 -19.14 0.11 0.12 -0.57 0.18 0.15  9.29 0.13 0.22  -9.89 0.48 0.15  4.55 5.10 3.14 
PTF11msk  SN IIn    0.068     10.02 17 0.13 0.12 0.05 -17.93 0.39 0.12 -19.99 0.24 0.04 -20.91 0.21 0.11  0.03 0.35 0.14  9.99 0.16 0.26  -9.97 0.75 0.17  5.03 4.73 3.17 
PTF11msl  SN II     0.077      6.05 12 0.13 0.06 0.06 -17.07 0.58 0.31 -18.70 0.12 0.06 -19.30 0.24 0.19 -0.30 0.19 0.21  9.30 0.15 0.32  -9.62 0.54 0.26  5.35 5.04 4.15 
PTF11mtq  SN IIn    0.073      7.36 11 0.08 0.06 0.04 -18.37 0.43 0.18 -19.42 0.33 0.13 -19.63 0.44 0.22  0.08 0.22 0.15  9.17 0.24 0.60  -9.08 0.79 0.37  2.84 4.23 2.41 
PTF11mwk  SN Ibc    0.1187     4.52 11 0.08 0.11 0.05 -18.00 0.87 0.37 -19.75 0.09 0.04 -20.24 0.20 0.17 -0.12 0.40 0.41  9.62 0.16 0.19  -9.76 0.73 0.42  2.78 5.62 1.85 
PTF11ner  SN IIn    0.1169    11.57  6 0.21 0.17 0.05 -18.56 0.74 0.10 -20.33 0.19 0.05 -21.14 0.14 0.36  0.65 0.54 0.18  9.92 0.18 0.54  -9.23 1.09 0.35  4.32 5.97 4.00 
PTF11oey  SN IIn    0.0608     4.99 17 0.17 0.10 0.04 -16.34 0.39 0.17 -18.30 0.07 0.04 -19.67 0.25 0.07 -0.25 0.14 0.12  9.40 0.09 0.20  -9.65 0.38 0.17  6.76 4.49 4.34 
PTF11oiy  SN II     0.027      4.11  5 0.46 0.34 0.22 -10.73 2.00 1.09 -13.36 0.31 0.18 -14.80 0.62 0.75 -1.31 0.85 0.62  6.82 0.41 0.47  -8.08 1.14 0.96  0.28 2.29 0.26 
PTF11oxu  SN IIn    0.087      5.35 10 0.22 0.10 0.09 -17.76 2.65 0.94 -21.32 0.21 0.07 -22.88 0.30 0.08  0.37 0.61 1.46 10.79 0.18 0.36 -10.48 1.20 1.23  3.40 4.77 1.93 
PTF11pab  SN IIn    0.022379  10.54 17 0.30 0.06 0.04 -17.71 0.28 0.12 -20.63 0.11 0.04 -22.28 0.09 0.07  0.65 0.18 0.14 10.62 0.13 0.26  -9.98 0.49 0.16  6.16 4.66 4.24 
PTF11pbo  SN II     0.0395     9.88  6 0.14 0.20 0.09 -14.22 1.04 0.48 -15.35 0.19 0.09 -15.59 0.22 0.34 -1.22 0.42 0.26  7.19 0.29 0.34  -8.38 0.65 0.48  0.56 1.21 0.43 
PTF11pdj  SN IIb    0.023636   9.25 13 0.45 0.15 0.08 -16.25 0.64 0.25 -19.62 0.06 0.03 -22.29 0.07 0.07  0.89 0.28 0.24 10.46 0.10 0.17  -9.57 0.50 0.30  5.89 4.32 3.83 
PTF11pnq  SN Ib     0.0739     4.40  5 0.08 0.23 0.05 -14.47 1.49 0.87 -18.15 0.18 0.05 -18.77 0.16 0.34 -2.26 2.09 2.99  9.14 0.16 0.17 -11.34 2.20 3.15  2.11 2.01 1.14 
PTF11po   SN IIb    0.073      3.66  2 1.52 0.40 0.65  -4.48 2.81 4.02 -13.21 0.70 0.71 -19.67 2.31 1.49  0.58 0.97 1.86  8.94 0.95 1.08  -8.39 1.39 1.44  0.54 4.01 0.52 
PTF11prr  SN IIb    0.0533     8.35 12 0.04 0.06 0.03 -17.62 0.40 0.19 -18.64 0.17 0.07 -18.65 0.27 0.19 -0.45 0.20 0.14  9.03 0.16 0.41  -9.48 0.65 0.24  5.48 5.05 4.15 
PTF11pym  SN II     0.0554     7.14 12 0.11 0.19 0.05 -16.35 0.68 0.10 -17.66 0.14 0.04 -18.05 0.17 0.33 -0.64 0.51 0.15  8.75 0.12 0.31  -9.38 0.89 0.25  5.93 4.79 5.25 
PTF11qax  SN II     0.02187    7.20 17 0.19 0.07 0.04 -16.31 0.25 0.11 -18.69 0.17 0.04 -19.77 0.10 0.09 -0.39 0.25 0.12  9.61 0.14 0.27 -10.01 0.56 0.17  5.80 4.55 3.92 
PTF11qcc  SN II     0.0428    12.66  9 0.31 0.09 0.09 -15.63 0.74 0.31 -18.44 0.12 0.06 -19.92 0.19 0.15 -0.15 0.31 0.39  9.63 0.14 0.31  -9.80 0.69 0.33  4.58 5.18 3.39 
PTF11qcj  SN Ic-BL  0.028      7.08 17 0.07 0.08 0.02 -17.64 0.36 0.07 -18.77 0.30 0.03 -18.86 0.12 0.09 -0.34 0.16 0.06  9.18 0.09 0.46  -9.52 0.72 0.11  7.23 4.22 6.02 
PTF11qcm  SN II     0.05124    9.83 15 0.22 0.06 0.08 -17.78 0.73 0.36 -20.55 0.08 0.04 -21.95 0.11 0.10  0.31 0.21 0.24 10.53 0.12 0.27 -10.25 0.66 0.19  6.61 4.61 4.54 
PTF11qgw  SN II     0.0269    12.70 16 0.06 0.07 0.03 -17.07 0.21 0.10 -18.57 0.14 0.04 -18.95 0.13 0.10 -0.63 0.22 0.09  9.22 0.13 0.24  -9.85 0.49 0.17  5.29 4.41 3.55 
PTF11qiq  SN Ib     0.0316     7.32 12 0.28 0.08 0.05 -15.99 0.66 0.21 -18.86 0.28 0.06 -20.46 0.16 0.08 -0.14 0.22 0.18  9.85 0.16 0.24 -10.01 0.61 0.20  4.99 5.08 3.29 
PTF11qju  SN IIb    0.02817   14.21 17 0.05 0.09 0.04 -17.71 0.33 0.13 -18.98 0.09 0.04 -19.55 0.25 0.10 -0.27 0.14 0.08  9.38 0.09 0.22  -9.64 0.41 0.14  8.13 3.91 5.84 
PTF11qnf  SN IIn    0.014283  16.80 12 0.18 0.13 0.05 -18.08 0.47 0.12 -20.45 0.19 0.06 -22.06 0.21 0.06  0.42 0.28 0.17 10.47 0.11 0.27 -10.06 0.68 0.18  6.88 4.64 4.28 
PTF11qqj  SN IIn    0.0932     5.99 17 0.08 0.09 0.05 -17.15 0.20 0.11 -18.90 0.21 0.05 -19.27 0.16 0.17 -0.56 0.38 0.14  9.26 0.19 0.20  -9.83 0.68 0.20  2.51 3.49 1.33 
PTF11qux  SN II     0.04077   14.80 15 0.31 0.12 0.05 -16.56 0.48 0.11 -18.87 0.13 0.04 -19.96 0.13 0.13  0.18 0.32 0.23  9.59 0.10 0.28  -9.43 0.71 0.22  3.96 4.40 2.98 
PTF11rfh  SN Ibn    0.0594    28.41 13 0.18 0.16 0.09 -16.66 0.78 0.38 -18.58 0.12 0.07 -19.73 0.28 0.19 -0.13 0.36 0.33  9.40 0.14 0.26  -9.53 0.70 0.38  5.52 4.76 4.27 
PTF11rfr  SN IIn    0.0672    13.56 17 0.19 0.03 0.03 -16.91 0.19 0.11 -18.73 0.06 0.03 -19.50 0.09 0.12 -0.14 0.10 0.08  9.46 0.08 0.23  -9.60 0.32 0.12  8.42 3.74 6.23 
PTF11rka  SN Ic     0.0742     0.62  5 0.05 0.14 0.03 -15.14 0.42 0.20 -16.30 0.11 0.05 -16.38 0.17 0.22 -1.33 0.36 0.18  7.91 0.17 0.14  -9.26 0.47 0.27  1.57 4.07 1.00 
PTF11rkm  SN IIb    0.0645    11.68  5 0.06 0.15 0.04 -13.75 0.99 0.45 -14.41 0.30 0.16 -14.02 0.38 0.51 -1.79 0.29 0.21  6.76 0.33 0.42  -8.52 0.65 0.47  0.71 1.45 0.55 
PTF11rks  SLSN-I    0.1928    15.66 11 0.12 0.04 0.04 -17.54 0.19 0.17 -18.87 0.06 0.05 -19.17 0.09 0.12 -0.19 0.16 0.11  9.23 0.14 0.28  -9.43 0.48 0.18  5.69 4.43 4.28 
PTF11rlv  SN IIn    0.133     10.99 12 0.34 0.06 0.05 -17.07 0.33 0.19 -19.67 0.14 0.06 -21.28 0.30 0.12  0.64 0.15 0.12  9.98 0.15 0.37  -9.33 0.49 0.24  5.17 4.17 3.80 
PTF11vb   SN II     0.03137   12.39 17 0.21 0.07 0.03 -17.40 0.33 0.11 -19.86 0.14 0.04 -21.07 0.09 0.08  0.14 0.26 0.12 10.20 0.10 0.32 -10.07 0.69 0.14  7.82 4.13 5.66 
PTF12as   SN Ic-BL  0.03321   11.12 17 0.16 0.04 0.02 -17.39 0.16 0.08 -19.10 0.11 0.03 -19.71 0.09 0.09 -0.10 0.13 0.08  9.57 0.09 0.26  -9.67 0.43 0.13  7.46 4.19 5.29 
PTF12bbm  SN II     0.04369   10.84 15 0.30 0.09 0.11 -17.49 0.26 0.18 -19.93 0.05 0.03 -21.24 0.08 0.10  0.52 0.28 0.33 10.18 0.09 0.25  -9.66 0.61 0.27  7.15 4.39 5.34 
PTF12bdp  SN II     0.0491     3.79  9 0.16 0.08 0.07 -15.43 1.72 0.75 -18.29 0.14 0.08 -19.29 0.17 0.11 -0.88 0.50 1.24  9.37 0.18 0.29 -10.28 1.09 1.06  3.02 5.40 1.74 
PTF12bnv  SN II     0.065      9.86 12 0.31 0.15 0.10 -15.82 1.09 0.34 -19.44 0.20 0.08 -21.25 0.11 0.10 -0.14 0.63 0.49 10.25 0.16 0.28 -10.40 1.12 0.46  4.89 5.06 3.47 
PTF12boj  SN II     0.03696    6.77 17 0.20 0.12 0.05 -16.96 0.72 0.13 -19.99 0.22 0.04 -21.53 0.12 0.06 -0.08 0.30 0.18 10.45 0.09 0.32 -10.54 0.85 0.16  8.68 3.51 5.99 
PTF12bpy  SN II     0.052     10.43 14 0.04 0.09 0.03 -16.25 0.97 0.49 -18.39 0.24 0.05 -18.70 0.14 0.10 -1.09 0.60 0.60  9.21 0.17 0.34 -10.36 1.14 0.46  4.09 5.18 2.74 
PTF12bro  SN II     0.0224    13.43 13 0.11 0.14 0.06 -13.81 0.47 0.20 -15.29 0.09 0.05 -15.70 0.17 0.22 -1.67 0.38 0.27  7.87 0.11 0.20  -9.56 0.58 0.28  5.43 5.03 4.23 
PTF12bup  SN II     0.02343    9.57 17 0.19 0.09 0.03 -17.27 0.47 0.11 -19.37 0.27 0.04 -20.32 0.18 0.08 -0.01 0.25 0.11  9.83 0.11 0.41  -9.85 0.78 0.16  6.89 4.22 5.20 
PTF12bvh  SN II     0.0026     2.40 10 0.31 0.06 0.06 -16.68 0.75 0.32 -20.04 0.15 0.06 -21.82 0.14 0.07  0.25 0.22 0.35 10.40 0.17 0.22 -10.19 0.53 0.28  4.13 5.11 2.59 
PTF12bwq  SN Ib     0.046944  12.79 17 0.09 0.06 0.03 -17.94 0.22 0.12 -19.42 0.14 0.04 -19.82 0.12 0.13 -0.16 0.17 0.09  9.62 0.10 0.29  -9.77 0.53 0.15  7.25 4.27 5.23 
PTF12cbo  SN II     0.049     18.71 11 0.19 0.10 0.03 -14.58 1.22 0.24 -15.48 0.20 0.06 -16.41 0.44 0.14 -0.75 0.12 0.24  6.93 0.52 0.25  -7.68 0.34 0.65  0.11 0.38 0.06 
PTF12cdc  SN II     0.07136   29.37 17 0.17 0.10 0.08 -18.49 0.33 0.17 -20.92 0.16 0.04 -22.22 0.16 0.10  0.40 0.34 0.20 10.68 0.08 0.37 -10.28 0.87 0.18  9.01 3.40 6.46 
PTF12cde  SN Ibc    0.0126    25.48 15 0.07 0.14 0.04 -10.66 1.85 3.04 -16.26 0.17 0.07 -17.02 0.17 0.09 -3.76 2.64 8.51  8.69 0.16 0.56 -12.43 3.41 8.60  5.64 4.20 4.15 
PTF12cfu  SN IIn    0.0633     9.12  7 0.08 0.10 0.05 -15.09 0.47 0.22 -16.32 0.12 0.06 -16.59 0.28 0.36 -1.27 0.31 0.21  8.17 0.15 0.33  -9.44 0.67 0.28  4.84 5.12 3.73 
PTF12cgb  SN II     0.026265   5.96 17 0.14 0.04 0.02 -17.18 0.16 0.09 -18.95 0.07 0.03 -19.60 0.07 0.07 -0.25 0.12 0.08  9.58 0.08 0.24  -9.83 0.42 0.12  8.30 3.68 5.49 
PTF12cix  SN IIn    0.191      8.29 15 0.23 0.13 0.05 -18.38 0.62 0.17 -20.52 0.12 0.04 -22.13 0.34 0.07  0.81 0.22 0.12 10.35 0.11 0.38  -9.54 0.66 0.19  6.99 4.21 5.66 
PTF12cjy  SN Ic     0.04389   15.69 17 0.22 0.06 0.03 -17.69 0.25 0.12 -20.26 0.17 0.04 -21.39 0.09 0.07  0.25 0.24 0.12 10.38 0.10 0.35 -10.14 0.70 0.14  7.55 3.91 5.38 
PTF12cli  SN II     0.02437   26.62 13 0.35 0.09 0.10 -18.00 1.02 0.21 -20.70 0.14 0.06 -22.14 0.09 0.09  0.96 0.27 0.44 10.55 0.10 0.29  -9.61 0.60 0.34  6.20 4.92 4.83 
PTF12cod  SN II     0.01181   22.81 14 0.16 0.03 0.06 -17.36 0.18 0.34 -19.10 0.05 0.04 -19.86 0.06 0.13 -0.07 0.12 0.06  9.57 0.12 0.22  -9.64 0.34 0.16  8.45 4.34 5.76 
PTF12csy  SN IIn    0.0687     9.75  4 0.13 0.16 0.07 -14.92 0.86 0.45 -16.10 0.15 0.09 -16.45 0.46 0.41 -1.04 0.36 0.28  7.86 0.28 0.47  -8.87 0.75 0.49  1.79 3.93 1.49 
PTF12cxj  SN IIn    0.03549   20.06 17 0.08 0.08 0.03 -17.64 0.27 0.10 -19.39 0.17 0.05 -19.96 0.15 0.11 -0.34 0.25 0.12  9.71 0.12 0.29 -10.05 0.63 0.16  6.82 4.39 4.77 
PTF12dam  SLSN-I    0.107     10.57 13 0.15 0.03 0.03 -18.43 0.14 0.10 -19.39 0.09 0.04 -19.04 0.09 0.07  0.53 0.12 0.18  8.31 0.32 0.31  -7.78 0.42 0.48  0.14 0.30 0.09 
PTF12dcp  SN Ic     0.03093   25.74 17 0.19 0.06 0.03 -18.85 0.25 0.10 -21.05 0.15 0.04 -22.03 0.09 0.07  0.60 0.14 0.10 10.60 0.08 0.31 -10.00 0.51 0.13  8.90 3.46 6.21 
PTF12dke  SN II     0.06668   11.20 16 0.12 0.06 0.04 -18.15 0.34 0.13 -20.00 0.18 0.04 -20.67 0.14 0.13  0.06 0.20 0.12 10.00 0.11 0.30  -9.94 0.58 0.15  7.10 4.43 5.06 
PTF12dtf  SN Ic     0.0619    10.99 12 0.23 0.09 0.07 -15.31 0.43 0.25 -17.40 0.08 0.05 -18.31 0.14 0.26 -0.62 0.27 0.26  9.02 0.09 0.30  -9.63 0.61 0.28  6.63 4.51 5.19 
PTF12eaw  SN Ib     0.02843   14.63 17 0.32 0.04 0.03 -18.78 0.20 0.11 -21.63 0.28 0.04 -22.81 0.07 0.07  1.01 0.27 0.12 10.65 0.13 0.13  -9.66 0.47 0.13  1.25 1.65 0.57 
PTF12eci  SN Ic-BL  0.0875     1.13  5 0.07 0.13 0.05 -17.34 0.73 0.29 -17.42 0.10 0.06 -17.23 0.52 0.29 -0.07 0.28 0.27  7.07 0.78 0.16  -7.12 0.34 1.01  0.03 0.29 0.02 
PTF12eec  SN II     0.0863     9.45 14 0.04 0.08 0.03 -16.98 0.29 0.14 -18.07 0.09 0.05 -18.19 0.19 0.18 -0.68 0.22 0.14  8.83 0.12 0.28  -9.51 0.57 0.19  5.71 4.74 4.17 
PTF12efk  SN II     0.0931    31.13 13 0.08 0.15 0.05 -16.20 0.53 0.22 -17.50 0.14 0.05 -17.85 0.16 0.17 -0.77 0.34 0.16  8.50 0.15 0.19  -9.29 0.58 0.24  2.75 4.32 2.05 
PTF12eje  SN IIb    0.07839    9.54 16 0.16 0.07 0.03 -18.26 0.34 0.16 -20.26 0.26 0.04 -20.80 0.11 0.12  0.17 0.28 0.13  9.85 0.15 0.20  -9.70 0.63 0.16  1.87 2.52 1.01 
PTF12elh  SN Ic     0.1163    21.93 16 0.25 0.04 0.04 -17.25 0.24 0.19 -19.52 0.07 0.04 -20.73 0.12 0.14  0.27 0.16 0.11  9.93 0.11 0.27  -9.66 0.49 0.18  7.72 3.90 5.61 
PTF12emw  SN II     0.04013   10.99 16 0.16 0.08 0.05 -17.35 0.29 0.12 -19.69 0.12 0.04 -20.86 0.13 0.09 -0.09 0.18 0.15 10.10 0.10 0.27 -10.20 0.58 0.15  8.11 3.90 5.54 
PTF12eog  SN II     0.03932   16.62 13 0.09 0.22 0.06 -17.00 0.88 0.29 -18.94 0.13 0.05 -19.44 0.14 0.23 -0.52 0.73 0.40  9.46 0.14 0.25 -10.00 1.12 0.38  4.38 5.30 3.35 
PTF12epg  SN IIn    0.3427    11.76  7 0.16 0.10 0.08 -17.64 0.43 0.26 -19.19 0.15 0.07 -19.96 0.35 0.19  0.18 0.35 0.27  9.30 0.22 0.50  -9.10 0.82 0.46  2.79 5.10 2.35 
PTF12esl  SN II     0.062      3.40  3 0.35 0.33 0.21 -11.31 1.69 1.02 -13.40 0.30 0.19 -14.36 0.75 1.00 -1.62 0.92 0.62  6.86 0.40 0.58  -8.45 1.20 0.82  0.60 3.11 0.56 
PTF12eur  SN II     0.032      9.34 12 0.18 0.19 0.05 -15.76 0.78 0.13 -17.38 0.14 0.04 -17.94 0.11 0.32 -0.62 0.50 0.16  8.76 0.10 0.31  -9.38 0.94 0.22  5.37 4.54 4.78 
PTF12exc  SN II     0.0648     8.41 14 0.08 0.10 0.04 -17.00 0.44 0.18 -18.72 0.25 0.05 -19.22 0.20 0.12 -0.58 0.36 0.13  9.35 0.15 0.38  -9.94 0.86 0.18  5.06 4.78 3.68 
PTF12fes  SN Ib     0.03566   15.16 17 0.20 0.05 0.03 -19.43 0.22 0.10 -21.50 0.19 0.05 -22.45 0.11 0.08  0.90 0.14 0.10 10.68 0.11 0.34  -9.78 0.55 0.15  7.41 4.32 5.30 
PTF12ffs  SN II     0.051      5.82 14 0.17 0.20 0.06 -17.45 0.72 0.13 -19.23 0.19 0.06 -20.11 0.19 0.18  0.09 0.46 0.23  9.52 0.14 0.35  -9.43 0.94 0.29  4.85 4.70 4.19 
PTF12fgw  SN Ic     0.0553    21.92 17 0.36 0.03 0.02 -17.98 0.16 0.12 -20.67 0.07 0.04 -21.99 0.05 0.05  0.92 0.11 0.08 10.45 0.10 0.20  -9.54 0.30 0.12  3.16 4.45 1.65 
